new_id	old_id
N5379	N15512
N5380	N12843
N5381	N73383
N5382	N25036
N5383	N80951
N5384	N70964
N5385	N13933
N5386	N7653
N5387	N5581
N5388	N73387
N5389	N43927
N5390	N74507
N5391	N4505
N5392	N22637
N5393	N79752
N5394	N57888
N5395	N51568
N5396	N58533
N5397	N44682
N5398	N45870
N5399	N20647
N5400	N25337
N5401	N68766
N5402	N79571
N5403	N74132
N5404	N56041
N5405	N21014
N5406	N75314
N5407	N15493
N5408	N79931
N5409	N72331
N5410	N7898
N5411	N26077
N5412	N71093
N5413	N71514
N5414	N4067
N5415	N32241
N5416	N41987
N5417	N6864
N5418	N2325
N5419	N39721
N5420	N68454
N5421	N484
N5422	N7439
N5423	N4529
N5424	N19631
N5425	N20144
N5426	N28951
N5427	N82159
N5428	N37310
N5429	N79588
N5430	N17996
N5431	N41954
N5432	N62256
N5433	N46290
N5434	N3606
N5435	N35794
N5436	N25908
N5437	N38801
N5438	N8046
N5439	N12468
N5440	N45308
N5441	N9635
N5442	N20998
N5443	N32758
N5444	N41193
N5445	N46356
N5446	N34841
N5447	N79053
N5448	N48851
N5449	N16105
N5450	N22897
N5451	N23628
N5452	N63032
N5453	N81183
N5454	N39133
N5455	N71003
N5456	N19347
N5457	N8708
N5458	N76134
N5459	N81248
N5460	N37742
N5461	N51660
N5462	N31624
N5463	N29458
N5464	N22607
N5465	N37949
N5466	N78578
N5467	N50022
N5468	N32754
N5469	N18062
N5470	N17638
N5471	N27204
N5472	N80275
N5473	N62437
N5474	N80131
N5475	N70995
N5476	N21411
N5477	N62754
N5478	N41016
N5479	N66182
N5480	N62596
N5481	N9879
N5482	N65493
N5483	N15478
N5484	N35059
N5485	N75237
N5486	N25508
N5487	N39566
N5488	N43722
N5489	N43380
N5490	N63035
N5491	N77740
N5492	N13523
N5493	N34006
N5494	N71524
N5495	N50806
N5496	N9883
N5497	N45622
N5498	N51215
N5499	N57771
N5500	N15209
N5501	N42320
N5502	N31194
N5503	N12083
N5504	N44179
N5505	N40202
N5506	N52804
N5507	N25669
N5508	N30496
N5509	N57909
N5510	N57533
N5511	N45004
N5512	N50108
N5513	N9268
N5514	N14181
N5515	N76177
N5516	N38546
N5517	N47416
N5518	N76927
N5519	N11925
N5520	N70221
N5521	N74212
N5522	N40827
N5523	N35460
N5524	N26938
N5525	N22974
N5526	N47209
N5527	N27890
N5528	N67817
N5529	N45404
N5530	N43257
N5531	N19341
N5532	N23435
N5533	N64626
N5534	N49866
N5535	N42422
N5536	N27940
N5537	N71794
N5538	N24611
N5539	N70978
N5540	N56770
N5541	N686
N5542	N20504
N5543	N54602
N5544	N5501
N5545	N62555
N5546	N77115
N5547	N54869
N5548	N38538
N5549	N15949
N5550	N43090
N5551	N43821
N5552	N11857
N5553	N44951
N5554	N16081
N5555	N1785
N5556	N75086
N5557	N25718
N5558	N39779
N5559	N67717
N5560	N55080
N5561	N56766
N5562	N55079
N5563	N58049
N5564	N2167
N5565	N24143
N5566	N55999
N5567	N11207
N5568	N55228
N5569	N35386
N5570	N35675
N5571	N46746
N5572	N58543
N5573	N10778
N5574	N4256
N5575	N38406
N5576	N80178
N5577	N56671
N5578	N51697
N5579	N14733
N5580	N34000
N5581	N52237
N5582	N77244
N5583	N78806
N5584	N24125
N5585	N71413
N5586	N30930
N5587	N52487
N5588	N42659
N5589	N68107
N5590	N628
N5591	N27686
N5592	N4408
N5593	N57399
N5594	N53542
N5595	N58061
N5596	N2053
N5597	N37702
N5598	N16354
N5599	N47049
N5600	N46403
N5601	N33943
N5602	N51361
N5603	N77225
N5604	N25973
N5605	N75838
N5606	N39349
N5607	N26822
N5608	N22163
N5609	N73315
N5610	N21314
N5611	N40943
N5612	N38625
N5613	N52519
N5614	N4839
N5615	N10169
N5616	N38493
N5617	N13160
N5618	N61312
N5619	N37423
N5620	N36860
N5621	N37229
N5622	N9936
N5623	N26886
N5624	N51074
N5625	N2740
N5626	N46007
N5627	N48939
N5628	N47511
N5629	N57855
N5630	N65802
N5631	N47068
N5632	N74418
N5633	N13136
N5634	N11826
N5635	N73052
N5636	N16342
N5637	N55870
N5638	N52263
N5639	N70314
N5640	N4306
N5641	N68823
N5642	N63422
N5643	N21440
N5644	N78810
N5645	N32405
N5646	N9615
N5647	N46989
N5648	N10874
N5649	N50809
N5650	N47405
N5651	N37957
N5652	N11349
N5653	N26471
N5654	N1739
N5655	N31799
N5656	N60965
N5657	N64167
N5658	N57740
N5659	N39861
N5660	N81565
N5661	N67918
N5662	N46332
N5663	N68595
N5664	N5925
N5665	N80698
N5666	N72526
N5667	N71248
N5668	N2237
N5669	N73872
N5670	N42197
N5671	N15898
N5672	N69086
N5673	N16078
N5674	N29449
N5675	N2571
N5676	N26972
N5677	N10308
N5678	N42064
N5679	N54833
N5680	N57108
N5681	N1920
N5682	N12574
N5683	N25777
N5684	N72183
N5685	N37597
N5686	N74686
N5687	N22142
N5688	N46151
N5689	N19807
N5690	N47724
N5691	N24520
N5692	N21653
N5693	N5539
N5694	N49999
N5695	N54977
N5696	N2426
N5697	N51720
N5698	N81069
N5699	N54674
N5700	N58507
N5701	N55837
N5702	N28708
N5703	N49508
N5704	N38194
N5705	N42836
N5706	N69763
N5707	N60262
N5708	N52848
N5709	N41924
N5710	N34564
N5711	N70951
N5712	N41268
N5713	N2432
N5714	N64691
N5715	N50357
N5716	N25941
N5717	N50557
N5718	N56168
N5719	N30950
N5720	N4475
N5721	N16524
N5722	N5093
N5723	N81918
N5724	N53311
N5725	N36709
N5726	N15580
N5727	N17228
N5728	N13581
N5729	N5013
N5730	N7399
N5731	N68161
N5732	N42430
N5733	N15971
N5734	N15057
N5735	N65968
N5736	N48918
N5737	N54779
N5738	N13389
N5739	N2898
N5740	N47069
N5741	N6850
N5742	N75136
N5743	N55004
N5744	N26353
N5745	N63402
N5746	N20071
N5747	N69930
N5748	N61764
N5749	N79089
N5750	N44980
N5751	N48332
N5752	N12487
N5753	N40432
N5754	N67259
N5755	N49033
N5756	N9088
N5757	N35184
N5758	N29186
N5759	N20338
N5760	N61327
N5761	N12490
N5762	N64080
N5763	N62337
N5764	N147
N5765	N38987
N5766	N57311
N5767	N58659
N5768	N44200
N5769	N29601
N5770	N20964
N5771	N81105
N5772	N252
N5773	N81967
N5774	N534
N5775	N3705
N5776	N37060
N5777	N80320
N5778	N12603
N5779	N44043
N5780	N4185
N5781	N47980
N5782	N52582
N5783	N29625
N5784	N12718
N5785	N46479
N5786	N4703
N5787	N79861
N5788	N548
N5789	N40684
N5790	N14020
N5791	N55454
N5792	N68174
N5793	N48147
N5794	N6238
N5795	N55245
N5796	N9786
N5797	N3858
N5798	N24722
N5799	N2413
N5800	N64021
N5801	N13079
N5802	N46222
N5803	N70989
N5804	N67090
N5805	N78728
N5806	N40712
N5807	N67332
N5808	N81274
N5809	N76750
N5810	N39621
N5811	N18452
N5812	N44328
N5813	N48498
N5814	N4744
N5815	N53109
N5816	N3815
N5817	N52021
N5818	N16909
N5819	N49637
N5820	N31529
N5821	N66328
N5822	N59046
N5823	N73979
N5824	N69902
N5825	N52812
N5826	N71117
N5827	N19628
N5828	N35130
N5829	N29897
N5830	N46723
N5831	N58547
N5832	N38775
N5833	N34681
N5834	N19457
N5835	N32446
N5836	N54997
N5837	N53074
N5838	N62261
N5839	N63764
N5840	N59316
N5841	N73180
N5842	N79408
N5843	N72135
N5844	N25670
N5845	N78392
N5846	N42150
N5847	N35075
N5848	N44482
N5849	N51614
N5850	N72628
N5851	N27115
N5852	N9175
N5853	N36341
N5854	N40294
N5855	N10713
N5856	N68236
N5857	N62132
N5858	N68316
N5859	N38683
N5860	N78454
N5861	N55344
N5862	N47368
N5863	N48377
N5864	N45317
N5865	N39189
N5866	N69806
N5867	N15491
N5868	N11643
N5869	N209
N5870	N77619
N5871	N12092
N5872	N11868
N5873	N34964
N5874	N18070
N5875	N62870
N5876	N70594
N5877	N52844
N5878	N16518
N5879	N42305
N5880	N27281
N5881	N14086
N5882	N67019
N5883	N55001
N5884	N1268
N5885	N44453
N5886	N63108
N5887	N55633
N5888	N36124
N5889	N22269
N5890	N78493
N5891	N32918
N5892	N24670
N5893	N75683
N5894	N54976
N5895	N51151
N5896	N15118
N5897	N11030
N5898	N73805
N5899	N23518
N5900	N5080
N5901	N3714
N5902	N39386
N5903	N57708
N5904	N34504
N5905	N20450
N5906	N73787
N5907	N20850
N5908	N56629
N5909	N60060
N5910	N76106
N5911	N17134
N5912	N51265
N5913	N31284
N5914	N34283
N5915	N2228
N5916	N15396
N5917	N72483
N5918	N17115
N5919	N26601
N5920	N51700
N5921	N37460
N5922	N24038
N5923	N41177
N5924	N26237
N5925	N33527
N5926	N19902
N5927	N6689
N5928	N76269
N5929	N22995
N5930	N48284
N5931	N48461
N5932	N15212
N5933	N47015
N5934	N71585
N5935	N45032
N5936	N6735
N5937	N10174
N5938	N64392
N5939	N10244
N5940	N61621
N5941	N65707
N5942	N26816
N5943	N15168
N5944	N65120
N5945	N8262
N5946	N10297
N5947	N37216
N5948	N7532
N5949	N8608
N5950	N61435
N5951	N11775
N5952	N30981
N5953	N2663
N5954	N11916
N5955	N20197
N5956	N36351
N5957	N63317
N5958	N81203
N5959	N67135
N5960	N15348
N5961	N24456
N5962	N12947
N5963	N17144
N5964	N16430
N5965	N29247
N5966	N18818
N5967	N62494
N5968	N11899
N5969	N59644
N5970	N67116
N5971	N9144
N5972	N26236
N5973	N76683
N5974	N15624
N5975	N44773
N5976	N45531
N5977	N52364
N5978	N35142
N5979	N32052
N5980	N40435
N5981	N55700
N5982	N16341
N5983	N73709
N5984	N66248
N5985	N74131
N5986	N59796
N5987	N44781
N5988	N80175
N5989	N51594
N5990	N14400
N5991	N76867
N5992	N4259
N5993	N30344
N5994	N74454
N5995	N50305
N5996	N61860
N5997	N40038
N5998	N78409
N5999	N69210
N6000	N55568
N6001	N4713
N6002	N23202
N6003	N1043
N6004	N32188
N6005	N62928
N6006	N47133
N6007	N6630
N6008	N53264
N6009	N67855
N6010	N55623
N6011	N31573
N6012	N68791
N6013	N76930
N6014	N19482
N6015	N19410
N6016	N22750
N6017	N10587
N6018	N56632
N6019	N16591
N6020	N24102
N6021	N74415
N6022	N1491
N6023	N20244
N6024	N24413
N6025	N23448
N6026	N39145
N6027	N79325
N6028	N19683
N6029	N37467
N6030	N795
N6031	N76475
N6032	N69026
N6033	N13655
N6034	N46150
N6035	N28945
N6036	N12101
N6037	N24342
N6038	N52766
N6039	N50275
N6040	N61009
N6041	N41995
N6042	N31444
N6043	N2927
N6044	N4814
N6045	N37061
N6046	N77261
N6047	N32275
N6048	N10637
N6049	N70272
N6050	N67838
N6051	N61579
N6052	N46482
N6053	N31457
N6054	N69082
N6055	N47553
N6056	N29591
N6057	N82209
N6058	N67498
N6059	N72529
N6060	N30463
N6061	N48668
N6062	N29491
N6063	N33443
N6064	N25701
N6065	N29887
N6066	N48983
N6067	N26101
N6068	N31209
N6069	N77478
N6070	N67781
N6071	N62732
N6072	N71903
N6073	N26068
N6074	N42407
N6075	N56911
N6076	N68906
N6077	N29128
N6078	N23049
N6079	N16018
N6080	N73255
N6081	N8727
N6082	N53248
N6083	N18365
N6084	N65171
N6085	N43581
N6086	N63298
N6087	N39993
N6088	N24007
N6089	N43411
N6090	N4362
N6091	N72174
N6092	N19389
N6093	N283
N6094	N47103
N6095	N42338
N6096	N48944
N6097	N71614
N6098	N45577
N6099	N4
N6100	N9693
N6101	N23335
N6102	N53858
N6103	N6201
N6104	N44643
N6105	N63584
N6106	N29765
N6107	N74209
N6108	N33707
N6109	N52562
N6110	N53140
N6111	N7056
N6112	N17765
N6113	N23506
N6114	N22361
N6115	N59032
N6116	N48025
N6117	N24142
N6118	N66295
N6119	N43945
N6120	N11
N6121	N59998
N6122	N19250
N6123	N35913
N6124	N12329
N6125	N46123
N6126	N32084
N6127	N31504
N6128	N18631
N6129	N3581
N6130	N8025
N6131	N28062
N6132	N65099
N6133	N58271
N6134	N37498
N6135	N42223
N6136	N13439
N6137	N806
N6138	N79702
N6139	N16673
N6140	N65963
N6141	N32158
N6142	N39328
N6143	N56182
N6144	N71613
N6145	N45595
N6146	N68115
N6147	N40622
N6148	N73398
N6149	N56324
N6150	N22980
N6151	N72044
N6152	N4036
N6153	N54338
N6154	N32700
N6155	N80123
N6156	N42975
N6157	N14048
N6158	N35602
N6159	N58757
N6160	N3778
N6161	N40948
N6162	N58034
N6163	N4017
N6164	N19789
N6165	N1297
N6166	N59655
N6167	N53971
N6168	N29763
N6169	N1523
N6170	N62610
N6171	N30888
N6172	N55259
N6173	N8151
N6174	N2254
N6175	N826
N6176	N49472
N6177	N40695
N6178	N77906
N6179	N23339
N6180	N32411
N6181	N31854
N6182	N71166
N6183	N35558
N6184	N13313
N6185	N36766
N6186	N8937
N6187	N4258
N6188	N60513
N6189	N7628
N6190	N78895
N6191	N74808
N6192	N56328
N6193	N14663
N6194	N10369
N6195	N62806
N6196	N23951
N6197	N44565
N6198	N50872
N6199	N51591
N6200	N62150
N6201	N19260
N6202	N24719
N6203	N74651
N6204	N35030
N6205	N3921
N6206	N78530
N6207	N56960
N6208	N41232
N6209	N607
N6210	N22612
N6211	N38126
N6212	N44442
N6213	N45637
N6214	N67813
N6215	N34040
N6216	N8830
N6217	N37513
N6218	N40138
N6219	N32759
N6220	N53572
N6221	N34343
N6222	N2143
N6223	N14085
N6224	N64688
N6225	N20696
N6226	N53735
N6227	N29448
N6228	N48659
N6229	N32328
N6230	N69623
N6231	N12057
N6232	N14967
N6233	N10588
N6234	N48024
N6235	N8177
N6236	N55663
N6237	N31611
N6238	N75345
N6239	N66140
N6240	N32050
N6241	N77498
N6242	N30606
N6243	N1604
N6244	N51042
N6245	N64165
N6246	N48698
N6247	N53468
N6248	N68469
N6249	N3185
N6250	N4920
N6251	N1906
N6252	N19740
N6253	N73099
N6254	N41639
N6255	N74659
N6256	N25712
N6257	N40895
N6258	N29739
N6259	N47503
N6260	N73926
N6261	N65405
N6262	N34536
N6263	N44040
N6264	N47680
N6265	N5839
N6266	N9811
N6267	N59024
N6268	N58537
N6269	N21784
N6270	N81942
N6271	N27287
N6272	N74812
N6273	N13015
N6274	N15811
N6275	N42103
N6276	N61391
N6277	N18391
N6278	N61240
N6279	N20062
N6280	N40132
N6281	N5897
N6282	N43207
N6283	N80120
N6284	N63026
N6285	N33804
N6286	N22724
N6287	N70360
N6288	N44881
N6289	N54813
N6290	N76756
N6291	N48353
N6292	N69438
N6293	N70057
N6294	N18660
N6295	N26961
N6296	N3251
N6297	N56223
N6298	N58678
N6299	N11295
N6300	N60524
N6301	N79097
N6302	N29187
N6303	N4057
N6304	N62127
N6305	N65840
N6306	N13044
N6307	N66178
N6308	N81863
N6309	N79151
N6310	N57972
N6311	N57991
N6312	N33163
N6313	N49796
N6314	N30911
N6315	N72099
N6316	N9845
N6317	N32642
N6318	N27964
N6319	N80662
N6320	N26345
N6321	N36080
N6322	N48535
N6323	N16487
N6324	N38766
N6325	N41397
N6326	N49834
N6327	N47789
N6328	N38110
N6329	N58822
N6330	N11057
N6331	N54385
N6332	N43051
N6333	N44269
N6334	N60878
N6335	N20373
N6336	N60545
N6337	N73399
N6338	N69376
N6339	N81100
N6340	N72005
N6341	N57245
N6342	N53309
N6343	N9266
N6344	N74614
N6345	N40891
N6346	N74582
N6347	N35808
N6348	N21597
N6349	N81944
N6350	N63907
N6351	N36332
N6352	N54031
N6353	N67603
N6354	N37634
N6355	N66757
N6356	N48505
N6357	N48298
N6358	N60400
N6359	N52900
N6360	N31905
N6361	N20301
N6362	N43524
N6363	N55051
N6364	N46057
N6365	N36925
N6366	N28513
N6367	N8044
N6368	N64549
N6369	N41977
N6370	N62304
N6371	N4615
N6372	N26006
N6373	N70599
N6374	N79031
N6375	N49213
N6376	N53813
N6377	N18158
N6378	N47886
N6379	N77184
N6380	N51019
N6381	N77072
N6382	N55507
N6383	N45597
N6384	N77276
N6385	N21994
N6386	N71365
N6387	N27003
N6388	N53989
N6389	N7715
N6390	N43542
N6391	N54792
N6392	N76321
N6393	N21918
N6394	N65804
N6395	N10998
N6396	N70366
N6397	N67167
N6398	N48663
N6399	N73638
N6400	N40055
N6401	N8181
N6402	N10694
N6403	N18208
N6404	N54815
N6405	N16651
N6406	N14620
N6407	N24774
N6408	N72014
N6409	N66534
N6410	N6540
N6411	N71647
N6412	N21507
N6413	N7551
N6414	N30142
N6415	N74356
N6416	N29286
N6417	N70112
N6418	N60104
N6419	N72214
N6420	N48044
N6421	N48102
N6422	N63677
N6423	N60859
N6424	N22925
N6425	N13178
N6426	N41189
N6427	N71484
N6428	N40631
N6429	N61060
N6430	N30182
N6431	N42781
N6432	N21071
N6433	N10325
N6434	N68661
N6435	N18013
N6436	N62146
N6437	N36906
N6438	N21374
N6439	N9334
N6440	N47811
N6441	N17184
N6442	N4482
N6443	N71239
N6444	N45523
N6445	N56169
N6446	N11391
N6447	N69055
N6448	N37663
N6449	N17413
N6450	N13070
N6451	N8491
N6452	N5281
N6453	N25115
N6454	N39453
N6455	N7117
N6456	N60270
N6457	N30080
N6458	N31150
N6459	N35598
N6460	N48678
N6461	N72366
N6462	N9442
N6463	N44333
N6464	N26148
N6465	N67464
N6466	N35155
N6467	N58733
N6468	N20436
N6469	N1459
N6470	N17943
N6471	N8665
N6472	N424
N6473	N73378
N6474	N56642
N6475	N42695
N6476	N20035
N6477	N35462
N6478	N62067
N6479	N77453
N6480	N50706
N6481	N37844
N6482	N38289
N6483	N32958
N6484	N57393
N6485	N60355
N6486	N744
N6487	N79890
N6488	N13823
N6489	N29319
N6490	N77722
N6491	N18305
N6492	N65989
N6493	N60189
N6494	N32397
N6495	N76825
N6496	N10404
N6497	N45327
N6498	N61842
N6499	N70061
N6500	N14778
N6501	N53832
N6502	N25611
N6503	N46024
N6504	N42262
N6505	N50256
N6506	N72283
N6507	N63154
N6508	N65116
N6509	N39994
N6510	N6542
N6511	N33122
N6512	N62738
N6513	N34231
N6514	N69317
N6515	N4357
N6516	N30703
N6517	N31777
N6518	N27946
N6519	N62865
N6520	N70796
N6521	N48100
N6522	N60183
N6523	N48667
N6524	N44651
N6525	N49422
N6526	N4593
N6527	N5288
N6528	N9945
N6529	N61844
N6530	N24339
N6531	N22147
N6532	N11178
N6533	N15018
N6534	N25645
N6535	N69540
N6536	N23318
N6537	N73769
N6538	N15438
N6539	N23846
N6540	N63124
N6541	N26612
N6542	N22551
N6543	N25518
N6544	N969
N6545	N75407
N6546	N40687
N6547	N63867
N6548	N14392
N6549	N17037
N6550	N57386
N6551	N45420
N6552	N53457
N6553	N12542
N6554	N39387
N6555	N35269
N6556	N43066
N6557	N22983
N6558	N9637
N6559	N61225
N6560	N46164
N6561	N17855
N6562	N30690
N6563	N75583
N6564	N4543
N6565	N54150
N6566	N75195
N6567	N15067
N6568	N67615
N6569	N76392
N6570	N41561
N6571	N15100
N6572	N33982
N6573	N708
N6574	N46118
N6575	N39129
N6576	N40023
N6577	N2727
N6578	N16407
N6579	N60295
N6580	N55505
N6581	N60163
N6582	N56738
N6583	N35730
N6584	N37741
N6585	N54680
N6586	N61034
N6587	N3017
N6588	N39648
N6589	N52589
N6590	N75016
N6591	N51584
N6592	N37945
N6593	N75235
N6594	N71465
N6595	N21938
N6596	N27503
N6597	N62514
N6598	N30255
N6599	N67944
N6600	N43653
N6601	N66356
N6602	N31009
N6603	N66367
N6604	N22963
N6605	N18497
N6606	N12710
N6607	N45688
N6608	N14026
N6609	N56391
N6610	N52910
N6611	N60166
N6612	N65054
N6613	N38471
N6614	N81578
N6615	N10466
N6616	N5960
N6617	N81849
N6618	N7990
N6619	N17513
N6620	N21276
N6621	N64644
N6622	N47855
N6623	N66681
N6624	N70034
N6625	N2687
N6626	N19481
N6627	N14884
N6628	N26470
N6629	N23783
N6630	N33252
N6631	N61056
N6632	N55409
N6633	N10966
N6634	N54364
N6635	N25697
N6636	N60883
N6637	N57866
N6638	N51760
N6639	N41560
N6640	N64558
N6641	N493
N6642	N51193
N6643	N10183
N6644	N81421
N6645	N71332
N6646	N14513
N6647	N19722
N6648	N58228
N6649	N31794
N6650	N23773
N6651	N9389
N6652	N77329
N6653	N31491
N6654	N70038
N6655	N70954
N6656	N35700
N6657	N18705
N6658	N2510
N6659	N24570
N6660	N39336
N6661	N48888
N6662	N75322
N6663	N62534
N6664	N60034
N6665	N25428
N6666	N60395
N6667	N7809
N6668	N48290
N6669	N36780
N6670	N9294
N6671	N43438
N6672	N17034
N6673	N33347
N6674	N50815
N6675	N41301
N6676	N17786
N6677	N25506
N6678	N28571
N6679	N16120
N6680	N58648
N6681	N13562
N6682	N67706
N6683	N4999
N6684	N3174
N6685	N80536
N6686	N39784
N6687	N35749
N6688	N11438
N6689	N56980
N6690	N36445
N6691	N2516
N6692	N24265
N6693	N75558
N6694	N1552
N6695	N65697
N6696	N15924
N6697	N66092
N6698	N36035
N6699	N36767
N6700	N76631
N6701	N55296
N6702	N53303
N6703	N34186
N6704	N32206
N6705	N65638
N6706	N52264
N6707	N74441
N6708	N12400
N6709	N18180
N6710	N75423
N6711	N77501
N6712	N81563
N6713	N2867
N6714	N16688
N6715	N79085
N6716	N55592
N6717	N61487
N6718	N54962
N6719	N22792
N6720	N61828
N6721	N42428
N6722	N50001
N6723	N41757
N6724	N20252
N6725	N66796
N6726	N53081
N6727	N35537
N6728	N582
N6729	N75227
N6730	N31815
N6731	N30057
N6732	N13430
N6733	N71601
N6734	N29853
N6735	N73615
N6736	N29310
N6737	N69792
N6738	N56426
N6739	N48705
N6740	N39828
N6741	N27244
N6742	N59175
N6743	N28687
N6744	N13587
N6745	N22949
N6746	N51230
N6747	N19473
N6748	N908
N6749	N2747
N6750	N71728
N6751	N17139
N6752	N30167
N6753	N50877
N6754	N8139
N6755	N50163
N6756	N3171
N6757	N65644
N6758	N36512
N6759	N63296
N6760	N46791
N6761	N76781
N6762	N75655
N6763	N40637
N6764	N36314
N6765	N19109
N6766	N25233
N6767	N50388
N6768	N49747
N6769	N23682
N6770	N57271
N6771	N60157
N6772	N62335
N6773	N60389
N6774	N1557
N6775	N10560
N6776	N34008
N6777	N20198
N6778	N80065
N6779	N26591
N6780	N52255
N6781	N11817
N6782	N62506
N6783	N81632
N6784	N39917
N6785	N9257
N6786	N21901
N6787	N47259
N6788	N56106
N6789	N56576
N6790	N73691
N6791	N35688
N6792	N33797
N6793	N44168
N6794	N508
N6795	N17820
N6796	N75877
N6797	N2748
N6798	N41340
N6799	N47998
N6800	N69286
N6801	N53964
N6802	N11760
N6803	N57780
N6804	N16727
N6805	N7780
N6806	N12973
N6807	N77923
N6808	N15510
N6809	N21734
N6810	N2016
N6811	N35107
N6812	N48901
N6813	N72479
N6814	N7971
N6815	N79120
N6816	N67721
N6817	N61104
N6818	N16659
N6819	N72408
N6820	N72359
N6821	N3781
N6822	N30829
N6823	N53084
N6824	N7841
N6825	N25597
N6826	N19194
N6827	N4381
N6828	N33591
N6829	N17024
N6830	N2935
N6831	N45679
N6832	N75957
N6833	N39709
N6834	N75711
N6835	N38674
N6836	N47860
N6837	N66578
N6838	N50280
N6839	N19677
N6840	N22345
N6841	N15583
N6842	N82002
N6843	N56945
N6844	N11210
N6845	N61247
N6846	N26568
N6847	N39235
N6848	N47434
N6849	N80159
N6850	N68228
N6851	N29161
N6852	N29744
N6853	N68765
N6854	N81488
N6855	N67026
N6856	N63450
N6857	N72168
N6858	N63492
N6859	N51708
N6860	N9318
N6861	N41101
N6862	N71409
N6863	N34773
N6864	N67890
N6865	N6128
N6866	N21007
N6867	N53949
N6868	N53606
N6869	N62603
N6870	N24452
N6871	N27221
N6872	N54834
N6873	N5766
N6874	N22230
N6875	N80192
N6876	N51147
N6877	N1534
N6878	N48064
N6879	N62334
N6880	N70627
N6881	N2968
N6882	N65519
N6883	N50129
N6884	N40537
N6885	N45636
N6886	N35134
N6887	N68549
N6888	N17337
N6889	N22883
N6890	N79251
N6891	N48579
N6892	N6937
N6893	N71679
N6894	N30716
N6895	N39873
N6896	N14135
N6897	N23057
N6898	N80223
N6899	N20286
N6900	N41704
N6901	N33922
N6902	N62530
N6903	N5636
N6904	N18785
N6905	N4264
N6906	N73718
N6907	N64279
N6908	N81159
N6909	N75849
N6910	N75762
N6911	N6986
N6912	N1861
N6913	N76973
N6914	N6531
N6915	N20917
N6916	N14577
N6917	N41338
N6918	N52950
N6919	N39150
N6920	N26030
N6921	N23382
N6922	N12665
N6923	N49243
N6924	N67768
N6925	N55169
N6926	N74061
N6927	N63814
N6928	N5418
N6929	N40734
N6930	N24788
N6931	N62677
N6932	N22176
N6933	N61271
N6934	N34863
N6935	N52596
N6936	N59923
N6937	N22578
N6938	N78856
N6939	N20456
N6940	N55279
N6941	N37511
N6942	N14763
N6943	N56783
N6944	N15749
N6945	N72439
N6946	N26321
N6947	N3650
N6948	N49663
N6949	N65997
N6950	N22642
N6951	N60129
N6952	N4078
N6953	N50019
N6954	N78122
N6955	N44201
N6956	N40934
N6957	N24155
N6958	N8651
N6959	N32519
N6960	N27700
N6961	N72316
N6962	N75755
N6963	N53870
N6964	N36185
N6965	N29407
N6966	N41964
N6967	N67871
N6968	N39485
N6969	N61047
N6970	N35572
N6971	N18704
N6972	N4299
N6973	N70882
N6974	N10288
N6975	N44212
N6976	N35866
N6977	N26677
N6978	N19160
N6979	N43601
N6980	N63760
N6981	N41516
N6982	N78171
N6983	N69328
N6984	N52063
N6985	N81431
N6986	N51921
N6987	N72090
N6988	N6567
N6989	N34260
N6990	N60980
N6991	N56325
N6992	N68691
N6993	N25709
N6994	N60275
N6995	N19990
N6996	N76664
N6997	N46039
N6998	N80099
N6999	N11111
N7000	N35135
N7001	N25934
N7002	N76457
N7003	N30972
N7004	N22819
N7005	N39214
N7006	N23564
N7007	N2753
N7008	N108
N7009	N51788
N7010	N34349
N7011	N67241
N7012	N27528
N7013	N8423
N7014	N53720
N7015	N24289
N7016	N24053
N7017	N57539
N7018	N63971
N7019	N54210
N7020	N71525
N7021	N44372
N7022	N4517
N7023	N33325
N7024	N76922
N7025	N81340
N7026	N18553
N7027	N25019
N7028	N21025
N7029	N52034
N7030	N42686
N7031	N18252
N7032	N53540
N7033	N54407
N7034	N7949
N7035	N81568
N7036	N57331
N7037	N10988
N7038	N23606
N7039	N70463
N7040	N76832
N7041	N33255
N7042	N3884
N7043	N45116
N7044	N54614
N7045	N29066
N7046	N62263
N7047	N67903
N7048	N51391
N7049	N69810
N7050	N55071
N7051	N78974
N7052	N2110
N7053	N46467
N7054	N26004
N7055	N55655
N7056	N76176
N7057	N5000
N7058	N15359
N7059	N4240
N7060	N41531
N7061	N26143
N7062	N53119
N7063	N38898
N7064	N26913
N7065	N8329
N7066	N18749
N7067	N52574
N7068	N2160
N7069	N63738
N7070	N16823
N7071	N12380
N7072	N68024
N7073	N61712
N7074	N64234
N7075	N25559
N7076	N10838
N7077	N7735
N7078	N68739
N7079	N36926
N7080	N5359
N7081	N12877
N7082	N26855
N7083	N80106
N7084	N35313
N7085	N22299
N7086	N37226
N7087	N48980
N7088	N72343
N7089	N62265
N7090	N34766
N7091	N3819
N7092	N67950
N7093	N81205
N7094	N70438
N7095	N66994
N7096	N23263
N7097	N43569
N7098	N6477
N7099	N68347
N7100	N52392
N7101	N65974
N7102	N42588
N7103	N72465
N7104	N14064
N7105	N10406
N7106	N44665
N7107	N74958
N7108	N40285
N7109	N19535
N7110	N55365
N7111	N58090
N7112	N6934
N7113	N51745
N7114	N12926
N7115	N77480
N7116	N60866
N7117	N26350
N7118	N68750
N7119	N12231
N7120	N72912
N7121	N12587
N7122	N7284
N7123	N32600
N7124	N66058
N7125	N6762
N7126	N69473
N7127	N5793
N7128	N72786
N7129	N34900
N7130	N62729
